generation,evaluations,mean_parent_fitness
1,100,19.757729409306783
2,200,17.360762301169167
3,300,16.03128694212767
4,400,15.515348395253572
5,500,15.069265195941366
6,600,14.886206517713244
7,700,14.535726840541935
8,800,14.316147028570375
9,900,14.261810379269525
10,1000,14.176496832395935
11,1100,14.2233500003328
12,1200,14.25993566253847
13,1300,14.2664929041734
14,1400,14.259094189235089
15,1500,14.383023949061585
16,1600,14.182370519499333
17,1700,14.042173439505316
18,1800,14.064410422134534
19,1900,14.046910630610029
20,2000,14.159384602429501
21,2100,14.136898348185213
22,2200,14.170546439762461
23,2300,13.96233814856534
24,2400,13.917271055539866
25,2500,13.806875686329017
26,2600,13.714428188825227
27,2700,13.53482511745529
28,2800,13.517742484373793
29,2900,13.527661133372423
30,3000,13.512340763023456
31,3100,13.600432197857439
32,3200,13.414675578640288
33,3300,13.77972632546447
34,3400,13.694497676119488
35,3500,13.642743098841885
36,3600,13.611454417532476
37,3700,13.521643165745449
38,3800,13.499183485841877
39,3900,13.658455552546474
40,4000,13.588848907827469
41,4100,13.6427554152227
42,4200,13.579349908136063
43,4300,13.820701057296185
44,4400,13.606728439593507
45,4500,13.602232578589385
46,4600,13.542846138958236
47,4700,13.64087897777805
48,4800,13.609938800190779
49,4900,13.61483344607316
50,5000,13.58367556260556
51,5100,13.647449773317467
52,5200,13.757729477712706
53,5300,13.577462425794469
54,5400,13.693743727594134
55,5500,13.6029165291423
56,5600,13.735960136137049
57,5700,13.682524368888409
58,5800,13.518689935381877
59,5900,13.516848144428746
60,6000,13.580937117883057
61,6100,13.639859699060867
62,6200,13.627253830084285
63,6300,13.722673903422166
64,6400,13.625230266740957
65,6500,13.64724977685566
66,6600,13.532059002744683
67,6700,13.617364337621183
68,6800,13.658045263594403
69,6900,13.628887683022077
70,7000,13.756840833172745
71,7100,13.687353954857619
72,7200,13.646956780141554
73,7300,13.715723636717826
74,7400,13.697366665334087
75,7500,13.588140457166997
76,7600,13.575754716988442
77,7700,13.687578203066852
78,7800,13.71037895810604
79,7900,13.75546167888958
80,8000,13.725090073914348
81,8100,13.593550338871207
82,8200,13.58412406515563
83,8300,13.472548997231476
84,8400,13.486736307497747
85,8500,13.668486229112094
86,8600,13.532397148708899
87,8700,13.562043081541855
88,8800,13.459246732073286
89,8900,13.756283054662486
90,9000,13.628894119756467
91,9100,13.870100273991
92,9200,13.727796488094544
93,9300,13.733932522069281
94,9400,13.58602261719229
95,9500,13.655514933803534
96,9600,13.67414647753537
97,9700,13.783574415988657
98,9800,13.653871745557893
99,9900,13.618119660999335
100,10000,13.550336314997839
