generation,evaluations,best_fitness,mean_fitness,mean_modules
1,200,15.779673898594819,18.863734524643473,18.89
2,300,15.455277766926237,17.20437990460968,13.08
3,400,15.20509938737229,16.448621850959828,9.95
4,500,15.055592347112503,16.069750850611015,9.53
5,600,14.644994432064365,15.898625914376192,8.62
6,700,14.487475490101847,15.657091778881082,8.97
7,800,14.471750305430742,15.560918395238724,8.7
8,900,14.424099870362662,15.50234997058325,8.76
9,1000,14.417800560721073,15.553324930784184,9.07
10,1100,14.337211521390788,15.440096423037652,9.23
11,1200,14.257583690279022,15.42690207475001,9.33
12,1300,13.2295630140987,15.105210777979504,10.1
13,1400,13.22736184954957,15.043487501381064,10.57
14,1500,13.213552872566003,14.863902286077794,10.86
15,1600,13.213552872566003,14.988337931938643,11.06
16,1700,13.213552872566003,14.785250333428564,11.77
17,1800,13.095445115010332,14.656266550659728,11.83
18,1900,12.9,14.459971928084629,12.41
19,2000,12.877032961426902,14.400587400022761,12.22
20,2100,12.877032961426902,14.646310738889806,11.58
21,2200,12.877032961426902,14.560028824793621,11.58
22,2300,12.877032961426902,14.54850371022235,11.99
23,2400,12.877032961426902,14.588644077059111,11.53
24,2500,12.877032961426902,14.676660190086222,11.22
25,2600,12.877032961426902,14.893416532995941,11.25
26,2700,12.877032961426902,14.891466972907692,11.41
27,2800,12.877032961426902,14.651687686024895,11.42
28,2900,12.877032961426902,14.524880400458068,11.74
29,3000,12.829563014098701,14.578514573307189,11.58
30,3100,12.829563014098701,14.575034799061397,11.69
31,3200,12.829563014098701,14.419382568269674,11.56
32,3300,12.829563014098701,14.84438767053826,10.81
33,3400,12.829563014098701,14.792744360757062,11.0
34,3500,12.829563014098701,14.88958589627856,10.92
35,3600,12.829563014098701,14.815036582148709,11.05
36,3700,12.829563014098701,14.84995591398145,10.95
37,3800,12.829563014098701,14.791412508751954,11.29
38,3900,12.829563014098701,14.675307824550066,11.25
39,4000,12.829563014098701,14.43155220381168,11.84
40,4100,12.829563014098701,14.648878730965466,11.33
41,4200,12.829563014098701,14.591681783764454,11.74
42,4300,12.829563014098701,14.501472702660294,11.72
43,4400,12.829563014098701,14.592652014330673,11.32
44,4500,12.829563014098701,14.339659766643086,12.06
45,4600,12.671779788708136,14.525942425549083,11.49
46,4700,12.671779788708136,14.716501045065508,11.73
47,4800,12.671779788708136,14.835823264357817,11.84
48,4900,12.671779788708136,14.604719059071263,11.98
49,5000,12.671779788708136,14.652706881918796,11.83
50,5100,12.671779788708136,14.48980323844837,11.71
51,5200,12.671779788708136,14.808566348085215,11.07
52,5300,12.671779788708136,14.567707594620646,11.91
53,5400,12.671779788708136,14.57210358500678,11.54
54,5500,12.671779788708136,14.359767063959268,11.33
55,5600,12.671779788708136,14.309076580504405,11.37
56,5700,12.671779788708136,14.485756516268868,11.49
57,5800,12.671779788708136,14.545309985702247,11.0
58,5900,12.671779788708136,14.572844026786866,11.1
59,6000,12.671779788708136,14.44561364422393,11.22
60,6100,12.671779788708136,14.780672948078662,10.96
61,6200,12.54833147735479,14.681766386207766,11.03
62,6300,12.54833147735479,14.46768493333314,11.53
63,6400,12.54833147735479,14.48136145408341,11.31
64,6500,12.54833147735479,14.623748207646704,10.81
65,6600,12.54833147735479,14.496199375840995,11.07
66,6700,12.54833147735479,14.38450483970051,11.22
67,6800,12.54833147735479,14.497224184656986,11.23
68,6900,12.54833147735479,14.46575347400604,11.03
69,7000,12.54833147735479,14.416740025600724,11.29
70,7100,12.54833147735479,14.358052464527253,11.46
71,7200,12.54833147735479,14.315256451943837,11.41
72,7300,12.54833147735479,14.41582262537834,10.87
73,7400,12.54833147735479,14.46234764972186,11.41
74,7500,12.54833147735479,14.474510994219585,11.59
75,7600,12.54833147735479,14.640587559727187,11.01
76,7700,12.54833147735479,14.783033710418017,10.65
77,7800,12.54833147735479,14.420966729424766,11.7
78,7900,12.54833147735479,14.439732338708518,11.19
79,8000,12.54833147735479,14.467259484745563,11.04
80,8100,12.54833147735479,14.449181071122563,11.46
81,8200,12.54833147735479,14.43867793379567,11.87
82,8300,12.54833147735479,14.303560976914767,11.61
83,8400,12.54833147735479,14.313446696263474,11.16
84,8500,12.54833147735479,14.388277794926639,11.22
85,8600,12.54833147735479,14.496599302459355,12.01
86,8700,12.54833147735479,14.524128242317989,11.76
87,8800,12.54833147735479,14.526063313944503,11.49
88,8900,12.54833147735479,14.543365173390436,11.03
89,9000,12.54833147735479,14.261389161387012,12.24
90,9100,12.54833147735479,14.573617640746358,11.73
91,9200,12.54833147735479,14.571854033326394,11.98
92,9300,12.54833147735479,14.440870915304624,12.24
93,9400,12.54833147735479,14.55978523052343,11.96
94,9500,12.54833147735479,14.632817932196003,11.4
95,9600,12.54833147735479,14.495751261532867,10.71
96,9700,12.54833147735479,14.576152674695823,10.92
97,9800,12.54833147735479,14.45862164657654,11.76
98,9900,12.54833147735479,14.54708284190555,11.24
99,10000,12.54833147735479,14.396179377685751,11.28
100,10100,12.54833147735479,14.221745758325781,11.32
