generation,evaluations,mean_parent_fitness
1,100,19.661113708924198
2,200,17.02000508257556
3,300,15.864114546726777
4,400,15.530348859393925
5,500,15.28814645918593
6,600,15.039935795476643
7,700,14.722124743688846
8,800,14.463123468861104
9,900,14.14183099507729
10,1000,13.925550175975195
11,1100,13.814547394381467
12,1200,13.803043637506907
13,1300,13.640789733775666
14,1400,13.600687357258622
15,1500,13.662952990958365
16,1600,13.463984420419015
17,1700,13.460673789621614
18,1800,13.51850361718375
19,1900,13.414686506444397
20,2000,13.379154592715917
21,2100,13.221747799569338
22,2200,13.240640058988259
23,2300,13.315814534528258
24,2400,13.344066222831833
25,2500,13.210977669675799
26,2600,13.226687831913267
27,2700,12.980921199867462
28,2800,13.014063732694803
29,2900,13.002361219943504
30,3000,13.111905530242115
31,3100,13.233723178965487
32,3200,13.249785650788283
33,3300,13.262995131676405
34,3400,13.17135801746276
35,3500,13.178250327133336
36,3600,13.215752583760615
37,3700,13.103730216325975
38,3800,13.024876161684375
39,3900,13.089180778015773
40,4000,12.968297748861744
41,4100,13.029613218044824
42,4200,12.99977466512475
43,4300,13.177979014338394
44,4400,13.27164135075601
45,4500,13.285883395826616
46,4600,13.346691983947972
47,4700,13.2122629743785
48,4800,13.135266446905192
49,4900,13.04186731304012
50,5000,13.133761084987091
51,5100,13.26601193891776
52,5200,13.327154322336574
53,5300,13.139284520619828
54,5400,13.134694857114315
55,5500,13.114098863539462
56,5600,13.020182062067297
57,5700,13.010577717528642
58,5800,13.09686890105257
59,5900,12.911086159234458
60,6000,12.975227634998308
61,6100,13.116856320281878
62,6200,13.126195745914549
63,6300,12.97620491243587
64,6400,12.951628514253747
65,6500,13.087879556868137
66,6600,13.005389654199472
67,6700,13.05540341604036
68,6800,13.162549438593297
69,6900,13.107975973373673
70,7000,13.122921023193365
71,7100,12.804678251122564
72,7200,12.844587840417223
73,7300,12.83430903583221
74,7400,12.755283115480992
75,7500,12.883005682927845
76,7600,13.059624833909785
77,7700,12.909416289409052
78,7800,12.935239349145244
79,7900,13.025526306866823
80,8000,12.743914807461739
81,8100,12.849980083231241
82,8200,12.933020510273064
83,8300,12.968032193650298
84,8400,12.84136535736736
85,8500,12.856933144168513
86,8600,12.884403794649256
87,8700,13.040931449499723
88,8800,13.18889081928873
89,8900,13.151985291915945
90,9000,13.003393815486152
91,9100,13.062534836096052
92,9200,12.931743377837773
93,9300,13.142123466538749
94,9400,13.15264475287936
95,9500,13.019318566970473
96,9600,12.98793943254669
97,9700,12.948336713619664
98,9800,13.135229008516248
99,9900,13.062851293277797
100,10000,12.893601646945905
