generation,evaluations,mean_parent_fitness
1,100,20.59448287489564
2,200,18.015873662217892
3,300,17.103757494324345
4,400,16.087724122785225
5,500,15.710018362966713
6,600,15.274614890960127
7,700,15.133595408424208
8,800,14.981758247682228
9,900,14.95590454158093
10,1000,14.835840483486715
11,1100,14.74034549589343
12,1200,14.678021525191772
13,1300,14.511321481713367
14,1400,14.331207862353546
15,1500,14.212127686498713
16,1600,14.072225299026531
17,1700,13.991265922090378
18,1800,13.8225571124969
19,1900,13.77059294260501
20,2000,13.706041749565017
21,2100,13.63210461444796
22,2200,13.541722761651783
23,2300,13.351623102720955
24,2400,13.278330194954336
25,2500,13.235998236002635
26,2600,13.153396711467312
27,2700,13.156465528275508
28,2800,13.084428900786548
29,2900,13.098988163901518
30,3000,13.060771216961808
31,3100,13.05462609962845
32,3200,12.999353937555128
33,3300,13.003361903710863
34,3400,12.938066116865087
35,3500,12.910234146352328
36,3600,12.928348287478613
37,3700,12.886861228235034
38,3800,12.887918611611843
39,3900,12.867551809600863
40,4000,12.88348722246631
41,4100,12.874858608376275
42,4200,12.861511395524875
43,4300,12.862027851741212
44,4400,12.867516300054907
45,4500,12.851608120695932
46,4600,12.845895993842197
47,4700,12.84782398540188
48,4800,12.840221553159484
49,4900,12.842411248092304
50,5000,12.833482560611468
51,5100,12.833920296300136
52,5200,12.834192261855003
53,5300,12.834192261855005
54,5400,12.833837411233237
55,5500,12.83318501747786
56,5600,12.833837411233237
57,5700,12.83492754067728
58,5800,12.827902407616
59,5900,12.82763821217919
60,6000,12.826193232113374
61,6100,12.824888444602625
62,6200,12.823179269099995
63,6300,12.822526875344622
64,6400,12.824095858292186
65,6500,12.821610286152431
66,6600,12.824484056610752
67,6700,12.823831662855373
68,6800,12.824095858292186
69,6900,12.819124714012677
70,7000,12.82238668278956
71,7100,12.819124714012677
72,7200,12.82042950152343
73,7300,12.821081895278805
74,7400,12.819777107768052
75,7500,12.82042950152343
76,7600,12.821081895278805
77,7700,12.819124714012677
78,7800,12.81651513899117
79,7900,12.81651513899117
80,8000,12.81651513899117
81,8100,12.81651513899117
82,8200,12.81651513899117
83,8300,12.81651513899117
84,8400,12.81651513899117
85,8500,12.81651513899117
86,8600,12.81651513899117
87,8700,12.81651513899117
88,8800,12.81651513899117
89,8900,12.81651513899117
90,9000,12.81651513899117
91,9100,12.81651513899117
92,9200,12.81651513899117
93,9300,12.81651513899117
94,9400,12.81651513899117
95,9500,12.81651513899117
96,9600,12.81651513899117
97,9700,12.81651513899117
98,9800,12.81651513899117
99,9900,12.81651513899117
100,10000,12.81651513899117
