generation,evaluations,best_fitness,mean_fitness,mean_modules
1,100,17.8,20.876182030378622,21.0
2,200,17.8,20.812224478554995,21.0
3,300,17.8,20.74095288039432,21.0
4,400,17.76332495807108,20.69999753108121,21.0
5,500,17.76332495807108,20.80924861403079,21.0
6,600,17.76332495807108,20.75712095946699,21.0
7,700,17.76332495807108,20.873628602143118,21.0
8,800,17.76332495807108,20.808279458393937,21.0
9,900,17.76332495807108,20.809864075895636,21.0
10,1000,17.76332495807108,20.741444677477215,21.0
11,1100,17.76332495807108,20.886727116737998,21.0
12,1200,17.76332495807108,20.699680298556444,21.0
13,1300,17.76332495807108,20.92698716773568,21.0
14,1400,17.76332495807108,20.8677519151268,21.0
15,1500,17.76332495807108,20.713922140970634,21.0
16,1600,17.76332495807108,20.79329509225175,21.0
17,1700,17.76332495807108,20.75093593544714,21.0
18,1800,17.089897948556636,20.63747317963919,21.0
19,1900,17.089897948556636,20.74094690913819,21.0
20,2000,17.089897948556636,20.79075078804483,21.0
21,2100,17.089897948556636,20.81734811584849,21.0
22,2200,17.089897948556636,20.812453578741046,21.0
23,2300,17.089897948556636,20.744815225077904,21.0
24,2400,17.089897948556636,20.85030116228576,21.0
25,2500,17.089897948556636,20.649113885065358,21.0
26,2600,17.089897948556636,20.84697991781325,21.0
27,2700,17.089897948556636,20.770691144098663,21.0
28,2800,17.089897948556636,20.74198226006588,21.0
29,2900,17.089897948556636,20.865787118043883,21.0
30,3000,17.089897948556636,20.553294137335186,21.0
31,3100,17.089897948556636,20.878758969178904,21.0
32,3200,17.089897948556636,20.889031101432202,21.0
33,3300,17.089897948556636,20.606618942008613,21.0
34,3400,17.089897948556636,20.787156020506295,21.0
35,3500,17.089897948556636,20.76609948567641,21.0
36,3600,17.089897948556636,20.800877747610063,21.0
37,3700,17.089897948556636,20.797111491413848,21.0
38,3800,17.089897948556636,20.95163611749608,21.0
39,3900,17.089897948556636,20.78646675064715,21.0
40,4000,17.089897948556636,20.594531845873107,21.0
41,4100,17.089897948556636,20.93551361288733,21.0
42,4200,17.00830459735946,20.870360504264745,21.0
43,4300,17.00830459735946,20.767409333943018,21.0
44,4400,17.00830459735946,20.79117998373595,21.0
45,4500,17.00830459735946,20.850762723926287,21.0
46,4600,17.00830459735946,20.89610159859498,21.0
47,4700,17.00830459735946,21.00252611223648,21.0
48,4800,17.00830459735946,20.89207933575005,21.0
49,4900,17.00830459735946,20.662969837614487,21.0
50,5000,17.00830459735946,20.99710003279387,21.0
51,5100,17.00830459735946,20.654460383563563,21.0
52,5200,17.00830459735946,20.83200686082734,21.0
53,5300,17.00830459735946,20.881764241025948,21.0
54,5400,17.00830459735946,20.71468867005707,21.0
55,5500,17.00830459735946,20.744619042975977,21.0
56,5600,17.00830459735946,20.66767602659666,21.0
57,5700,17.00830459735946,20.92482069761773,21.0
58,5800,17.00830459735946,20.55923215724154,21.0
59,5900,17.00830459735946,20.884562517287204,21.0
60,6000,17.00830459735946,20.925583182756228,21.0
61,6100,17.00830459735946,20.95638929958524,21.0
62,6200,17.00830459735946,20.891484601300967,21.0
63,6300,17.00830459735946,20.830996314671598,21.0
64,6400,17.00830459735946,20.911298358019973,21.0
65,6500,17.00830459735946,20.60165276067013,21.0
66,6600,17.00830459735946,20.749295297184684,21.0
67,6700,17.00830459735946,20.832659046738048,21.0
68,6800,17.00830459735946,20.674052437445624,21.0
69,6900,17.00830459735946,20.65861187822842,21.0
70,7000,16.67979589711327,20.755050600354643,21.0
71,7100,16.67979589711327,20.69731318531862,21.0
72,7200,16.67979589711327,20.673790959258877,21.0
73,7300,16.67979589711327,20.952656559128013,21.0
74,7400,16.67979589711327,20.717313940880427,21.0
75,7500,16.67979589711327,20.865499548928124,21.0
76,7600,16.67979589711327,20.905624719596815,21.0
77,7700,16.67979589711327,20.749648018254394,21.0
78,7800,16.67979589711327,20.729039702969445,21.0
79,7900,16.67979589711327,20.82613842145551,21.0
80,8000,16.67979589711327,20.70719482021181,21.0
81,8100,16.67979589711327,20.80704934119964,21.0
82,8200,16.67979589711327,20.95265183165256,21.0
83,8300,16.67979589711327,20.708814900637027,21.0
84,8400,16.67979589711327,20.913559701897135,21.0
85,8500,16.67979589711327,20.876516362833904,21.0
86,8600,16.67979589711327,20.96865232116522,21.0
87,8700,16.67979589711327,20.877068193670908,21.0
88,8800,16.67979589711327,20.765631021699956,21.0
89,8900,16.67979589711327,20.49245617311765,21.0
90,9000,16.67979589711327,20.949569953495757,21.0
91,9100,16.67979589711327,20.79130616019039,21.0
92,9200,16.67979589711327,20.704445902150557,21.0
93,9300,16.67979589711327,20.80220498253756,21.0
94,9400,16.67979589711327,20.750654307797994,21.0
95,9500,16.67979589711327,20.88421382221569,21.0
96,9600,16.67979589711327,20.660451554159202,21.0
97,9700,16.67979589711327,20.909191781064816,21.0
98,9800,16.67979589711327,20.82590539991752,21.0
99,9900,16.67979589711327,20.63467438715629,21.0
100,10000,16.67979589711327,20.67759425844302,21.0
101,10100,16.67979589711327,20.9813225387721,21.0
