generation,evaluations,best_fitness,mean_fitness,mean_modules
1,200,15.455133376499415,19.206193051660517,17.92
2,300,15.439270764090493,17.764998292004716,13.72
3,400,15.049545416973505,17.171665693547617,11.59
4,500,15.049545416973505,16.679473415828046,9.73
5,600,14.672751070837068,16.592609279091647,8.19
6,700,14.672751070837068,16.461421049138668,9.03
7,800,14.672751070837068,16.404360393008005,8.76
8,900,14.672751070837068,16.308558165803483,8.61
9,1000,14.672751070837068,16.306447148415582,9.12
10,1100,14.672751070837068,16.247327444790198,9.17
11,1200,14.672751070837068,16.275785585245558,8.74
12,1300,14.672751070837068,16.165173576818628,8.57
13,1400,14.672751070837068,16.16214628702518,8.58
14,1500,14.672751070837068,16.136815931491228,8.72
15,1600,14.672751070837068,16.215852185257926,8.13
16,1700,14.672751070837068,16.168690383126226,8.0
17,1800,14.35808937493144,16.085228031000767,8.19
18,1900,14.35808937493144,15.936428374245146,8.91
19,2000,14.35808937493144,15.936617006337162,8.33
20,2100,14.35808937493144,16.077292894214146,8.32
21,2200,14.176819745345025,16.125973424668608,7.88
22,2300,14.176819745345025,16.2511548447533,7.65
23,2400,14.176819745345025,16.269991119243755,7.67
24,2500,14.176819745345025,15.876921583908054,7.91
25,2600,14.176819745345025,15.84683530955815,8.48
26,2700,14.176819745345025,15.899811243925601,8.25
27,2800,14.176819745345025,15.93933538266315,8.0
28,2900,14.176819745345025,16.16281708001333,7.92
29,3000,14.176819745345025,16.030044721547124,8.52
30,3100,14.176819745345025,15.849990280656998,8.54
31,3200,14.176819745345025,16.05026852615763,9.41
32,3300,14.176819745345025,16.026609715686735,9.18
33,3400,14.176819745345025,16.0311272282416,9.22
34,3500,14.176819745345025,16.169883902129833,9.19
35,3600,14.176819745345025,15.973785031152612,9.12
36,3700,14.176819745345025,16.152111489998013,9.26
37,3800,14.176819745345025,16.07683827695815,8.6
38,3900,14.030727575266251,16.038053968911502,8.35
39,4000,14.030727575266251,15.962395386542537,8.26
40,4100,14.030727575266251,15.824789708186586,8.77
41,4200,14.030727575266251,15.767425376861887,8.35
42,4300,14.005547008526777,15.749847113879495,8.37
43,4400,14.005547008526777,15.960780348316836,8.08
44,4500,14.005547008526777,15.928868489436372,7.86
45,4600,13.672004514666936,15.882649563550215,8.04
46,4700,13.672004514666936,15.938329144303662,8.76
47,4800,13.672004514666936,16.002517864788228,8.43
48,4900,13.56287388383278,15.776459425916684,9.04
49,5000,13.56287388383278,15.739539129135768,8.72
50,5100,13.56287388383278,15.773855832657654,8.93
51,5200,13.56287388383278,15.869643549932588,8.66
52,5300,13.56287388383278,15.78062007990451,9.25
53,5400,13.56287388383278,15.78538630837982,8.63
54,5500,13.56287388383278,15.69443542860268,9.25
55,5600,13.56287388383278,15.949635016889344,8.25
56,5700,13.56287388383278,15.931666505547625,8.24
57,5800,13.508304597359459,15.866466178677234,8.18
58,5900,13.508304597359459,15.811843154440778,8.0
59,6000,13.508304597359459,15.61017993460863,8.81
60,6100,13.508304597359459,15.612001831624035,9.41
61,6200,13.508304597359459,15.677802154471435,9.16
62,6300,13.508304597359459,15.81187667695171,8.97
63,6400,13.508304597359459,15.85593170997867,8.96
64,6500,13.508304597359459,15.993626754290357,10.01
65,6600,13.508304597359459,16.04034449200136,9.24
66,6700,13.508304597359459,16.304956273717185,9.03
67,6800,13.508304597359459,16.113148950518397,9.31
68,6900,13.508304597359459,16.174438831953626,8.22
69,7000,13.508304597359459,16.10853383877569,8.79
70,7100,13.508304597359459,16.23300578502575,8.89
71,7200,13.508304597359459,16.19046795534295,8.16
72,7300,13.508304597359459,15.839754836141285,8.85
73,7400,13.408304597359457,15.817545138062073,8.85
74,7500,13.408304597359457,15.852199888788414,9.12
75,7600,13.408304597359457,15.855240428569786,8.84
76,7700,13.408304597359457,15.574323455282745,9.22
77,7800,13.408304597359457,15.51613474498834,9.48
78,7900,13.408304597359457,15.546683320278888,9.65
79,8000,13.329563014098701,15.424341650394304,9.42
80,8100,13.329563014098701,15.563423109746426,9.47
81,8200,13.329563014098701,15.527040565251944,9.24
82,8300,13.329563014098701,15.667116998146012,9.31
83,8400,13.329563014098701,15.638050899882556,9.29
84,8500,13.329563014098701,15.682886044694628,9.64
85,8600,13.329563014098701,15.693792100172056,9.21
86,8700,13.329563014098701,15.706031802798384,8.86
87,8800,13.329563014098701,15.959139074624627,8.55
88,8900,13.329563014098701,15.858710043542368,8.54
89,9000,13.329563014098701,15.531952175557537,8.87
90,9100,13.329563014098701,15.493050686384839,9.97
91,9200,13.329563014098701,15.383311237209055,10.5
92,9300,13.329563014098701,15.489294853047122,10.09
93,9400,13.329563014098701,15.473954190080367,9.37
94,9500,13.329563014098701,15.382072052760329,9.39
95,9600,13.329563014098701,15.393270376020645,9.61
96,9700,13.329563014098701,15.506020972210933,10.12
97,9800,13.329563014098701,15.840437077815597,9.99
98,9900,13.329563014098701,16.05127950951502,9.49
99,10000,13.329563014098701,16.278537898034013,9.04
100,10100,13.329563014098701,16.240853263960165,8.5
