generation,evaluations,best_fitness,mean_fitness,mean_modules
1,200,16.142787793912433,19.271346865224963,17.85
2,300,15.674021572639983,18.28970547721763,15.43
3,400,15.057583690279023,17.189901922907946,11.13
4,500,15.057583690279023,17.026894655724494,9.2
5,600,14.54833147735479,16.52160315314053,9.89
6,700,14.54833147735479,16.32505559756908,9.89
7,800,14.525657829663178,16.35383141171224,8.94
8,900,14.207106781186548,16.088729230828218,9.34
9,1000,14.207106781186548,16.429305013549,8.81
10,1100,14.207106781186548,16.551416881896124,8.32
11,1200,14.207106781186548,16.539622954937343,8.1
12,1300,14.207106781186548,16.3248678369111,9.15
13,1400,14.0,15.984203990973242,10.4
14,1500,13.713552872566003,15.70473335408733,11.03
15,1600,13.713552872566003,15.773669959199564,11.45
16,1700,13.713552872566003,16.023120332178827,10.11
17,1800,13.713552872566003,16.319820772419472,9.67
18,1900,13.713552872566003,16.429598934138223,8.93
19,2000,13.5,16.138129823532193,9.43
20,2100,13.5,16.190893080629063,10.01
21,2200,13.5,15.90638798689407,10.1
22,2300,13.179795897113271,15.613633295356045,11.23
23,2400,13.179795897113271,15.858870121468085,10.84
24,2500,13.179795897113271,15.82845088582112,10.74
25,2600,13.179795897113271,16.130032668728237,9.85
26,2700,13.179795897113271,15.766787573470799,10.55
27,2800,13.179795897113271,15.648576093889378,11.24
28,2900,13.179795897113271,15.483601102336829,10.48
29,3000,13.179795897113271,15.678037138023626,11.98
30,3100,13.179795897113271,16.020904195757904,10.9
31,3200,13.012403840463595,15.794929361345812,10.64
32,3300,13.012403840463595,15.689308511473794,10.87
33,3400,13.012403840463595,15.73698297161547,11.87
34,3500,13.012403840463595,15.707591029266514,12.32
35,3600,13.012403840463595,15.844278150910707,12.76
36,3700,13.012403840463595,15.829312443531606,12.35
37,3800,13.012403840463595,16.058693447123087,11.23
38,3900,13.012403840463595,16.08196724290205,10.12
39,4000,13.012403840463595,15.82617569843318,10.62
40,4100,13.012403840463595,15.976021593290005,11.1
41,4200,13.012403840463595,15.914915089523578,10.51
42,4300,13.012403840463595,16.027503348798263,9.99
43,4400,13.012403840463595,15.793358813401253,10.51
44,4500,13.012403840463595,15.800637030502942,11.13
45,4600,13.012403840463595,16.015995767698026,10.8
46,4700,13.012403840463595,16.09067992123046,9.61
47,4800,13.012403840463595,16.09012301560228,9.32
48,4900,13.012403840463595,16.05076508961755,9.43
49,5000,13.012403840463595,16.123349202150777,9.0
50,5100,13.012403840463595,15.798119080845133,9.59
51,5200,13.012403840463595,15.692920220390263,9.4
52,5300,13.012403840463595,15.746415205752724,9.92
53,5400,13.012403840463595,15.749300288191941,9.43
54,5500,13.012403840463595,15.691356646497088,9.45
55,5600,13.012403840463595,15.868606613727712,9.5
56,5700,13.012403840463595,15.529640065607387,9.9
57,5800,13.012403840463595,15.875930810270809,9.84
58,5900,13.012403840463595,15.814165500426316,9.64
59,6000,13.012403840463595,15.980869533210626,9.07
60,6100,13.012403840463595,16.10470522094131,8.74
61,6200,13.012403840463595,16.243034402756937,8.52
62,6300,13.012403840463595,16.127710993783122,9.44
63,6400,13.012403840463595,15.899289528731055,9.34
64,6500,13.012403840463595,16.045169130957927,9.47
65,6600,13.012403840463595,16.186011867093054,9.65
66,6700,13.012403840463595,16.44904324923955,8.85
67,6800,13.012403840463595,16.584386808578078,9.53
68,6900,13.012403840463595,15.962791892692017,9.9
69,7000,13.012403840463595,15.816776270504981,9.97
70,7100,13.012403840463595,15.852943305106278,9.85
71,7200,13.012403840463595,15.820731708758599,9.84
72,7300,13.012403840463595,15.502932190279319,10.57
73,7400,13.012403840463595,15.289263063397115,11.04
74,7500,13.012403840463595,15.376152819651354,9.97
75,7600,13.012403840463595,15.763772512635517,9.98
76,7700,13.012403840463595,15.817674404167883,10.02
77,7800,13.012403840463595,15.871437004533446,9.39
78,7900,13.012403840463595,15.87399089605482,9.88
79,8000,13.012403840463595,15.653278254143865,10.15
80,8100,13.012403840463595,15.69354739048884,9.81
81,8200,13.012403840463595,15.424678535024594,9.79
82,8300,13.012403840463595,15.394923483135612,10.22
83,8400,13.012403840463595,15.317867766133586,10.49
84,8500,13.012403840463595,15.39088088331187,10.43
85,8600,13.012403840463595,15.460639018456213,10.28
86,8700,13.012403840463595,15.421559916556907,11.02
87,8800,13.012403840463595,15.47210478179417,10.53
88,8900,13.012403840463595,15.276954890924626,10.62
89,9000,13.012403840463595,15.335481522406853,10.56
90,9100,13.012403840463595,15.567497489202289,11.02
91,9200,13.012403840463595,15.551200656566328,10.17
92,9300,13.012403840463595,15.709046760186347,10.43
93,9400,13.012403840463595,15.796419910032018,10.94
94,9500,13.012403840463595,15.734739929664014,10.35
95,9600,13.012403840463595,15.575522063670853,10.72
96,9700,13.012403840463595,15.596490619024165,11.48
97,9800,13.012403840463595,15.829847705217626,10.7
98,9900,13.012403840463595,15.674551753800738,9.75
99,10000,13.012403840463595,15.793448600801884,9.49
100,10100,13.012403840463595,15.768064017712074,9.76
