generation,evaluations,best_fitness,mean_fitness,mean_modules
1,200,15.306750598570128,19.087265398122415,18.1
2,300,14.934192325759245,17.722591801300823,14.33
3,400,14.934192325759245,17.088510798396015,11.39
4,500,14.934192325759245,16.890350567133083,10.05
5,600,14.91547594742265,16.83004199444273,10.43
6,700,14.02710574513201,16.646696176471817,9.4
7,800,13.31494416796099,16.47459080039465,8.52
8,900,13.31494416796099,16.294359182080346,8.17
9,1000,13.31494416796099,16.123160756873244,8.59
10,1100,13.31494416796099,16.15660748067711,8.64
11,1200,13.31494416796099,16.05927220008853,8.99
12,1300,13.31494416796099,16.282417058011458,9.38
13,1400,13.289974874213241,16.042639072350763,8.83
14,1500,13.289974874213241,16.11948899194851,9.14
15,1600,13.289974874213241,15.930745964676225,8.84
16,1700,13.172004514666936,15.848531903142407,9.7
17,1800,13.172004514666936,15.67432854292264,10.43
18,1900,13.049285568453591,15.67488445517433,10.07
19,2000,13.049285568453591,15.3201860212079,10.68
20,2100,13.049285568453591,15.505363984899757,10.1
21,2200,13.020465053408525,15.767015013717423,10.23
22,2300,13.020465053408525,15.818972947319104,9.9
23,2400,13.020465053408525,15.736397503327714,9.76
24,2500,12.872004514666935,15.470352689606703,9.64
25,2600,12.872004514666935,15.305492085736487,9.68
26,2700,12.73622914957372,15.248235107307924,9.78
27,2800,12.73622914957372,15.628828105373248,9.23
28,2900,12.73622914957372,15.857558051635243,9.23
29,3000,12.73622914957372,15.90207623037037,9.41
30,3100,12.73622914957372,15.815733308331826,9.39
31,3200,12.73622914957372,15.570983772906777,9.53
32,3300,12.73622914957372,15.858463148683706,8.92
33,3400,12.73622914957372,15.676896668714484,10.08
34,3500,12.73622914957372,15.329482259815325,10.05
35,3600,12.73622914957372,15.468862594715533,9.27
36,3700,12.73622914957372,15.827133185852338,8.73
37,3800,12.73622914957372,15.613402809802794,9.29
38,3900,12.73622914957372,15.547153054571913,10.05
39,4000,12.73622914957372,15.695457242845292,9.93
40,4100,12.73622914957372,15.356169582126858,9.98
41,4200,12.73622914957372,15.445611573554109,9.65
42,4300,12.73622914957372,15.38911033152537,9.77
43,4400,12.73622914957372,15.338915482472437,9.52
44,4500,12.73622914957372,15.243784027241407,9.85
45,4600,12.73622914957372,15.361530610537546,10.57
46,4700,12.73622914957372,14.960114074080336,10.67
47,4800,12.73622914957372,15.261211774875608,10.94
48,4900,12.73622914957372,15.36239999822827,10.27
49,5000,12.73622914957372,15.081528031311846,11.0
50,5100,12.73622914957372,15.171040989530567,10.64
51,5200,12.73622914957372,15.411968039393521,10.21
52,5300,12.73622914957372,15.37741983743926,9.92
53,5400,12.73622914957372,15.54694653271989,9.72
54,5500,12.73622914957372,15.7577685941353,9.19
55,5600,12.73622914957372,15.509069140545998,9.45
56,5700,12.73622914957372,15.396172201550366,9.53
57,5800,12.73622914957372,15.38910049270386,9.93
58,5900,12.73622914957372,15.697254594753753,10.23
59,6000,12.73622914957372,15.769572825947499,9.88
60,6100,12.73622914957372,15.774855435856496,9.87
61,6200,12.73622914957372,15.809089704750534,9.92
62,6300,12.73622914957372,15.695236278378706,9.77
63,6400,12.73622914957372,15.32156233653204,10.69
64,6500,12.73622914957372,15.678985789651179,9.75
65,6600,12.73622914957372,15.651220664140826,9.97
66,6700,12.73622914957372,15.743209956878827,9.98
67,6800,12.73622914957372,15.78496682965422,10.24
68,6900,12.73622914957372,16.0021139051786,10.33
69,7000,12.70293863659264,15.568571155039303,10.77
70,7100,12.408304597359457,15.383602908602116,10.02
71,7200,12.408304597359457,15.268685908244192,9.67
72,7300,12.408304597359457,15.332134157329252,10.27
73,7400,12.408304597359457,15.339737565263254,10.34
74,7500,12.408304597359457,15.141438635645263,10.46
75,7600,12.408304597359457,15.224383104739665,9.8
76,7700,12.408304597359457,15.290021132060593,9.79
77,7800,12.408304597359457,15.168757072111417,10.43
78,7900,12.408304597359457,15.167203056981405,10.39
79,8000,12.408304597359457,15.22878690235047,10.3
80,8100,12.408304597359457,15.118813462699261,10.78
81,8200,12.408304597359457,15.001992016893984,11.33
82,8300,12.408304597359457,15.020118626147873,12.12
83,8400,12.408304597359457,14.88282431166334,12.11
84,8500,12.408304597359457,14.980929207729194,11.18
85,8600,12.408304597359457,14.959982754807115,11.11
86,8700,12.408304597359457,14.987897736216933,11.34
87,8800,12.408304597359457,14.906051579401124,10.47
88,8900,12.408304597359457,14.878794436393072,10.15
89,9000,12.408304597359457,14.942242145041746,10.38
90,9100,12.408304597359457,15.08816560933392,9.86
91,9200,12.408304597359457,15.043878827038768,10.29
92,9300,12.2295630140987,15.085862424390566,10.07
93,9400,12.2295630140987,14.865136684529725,10.19
94,9500,12.2295630140987,14.84430197454198,10.99
95,9600,12.2295630140987,15.037125885383661,10.4
96,9700,12.2295630140987,15.358217945496472,9.85
97,9800,12.2295630140987,15.408688567208232,9.82
98,9900,12.2295630140987,15.288935682504164,9.55
99,10000,12.2295630140987,15.388088707067537,9.73
100,10100,12.2295630140987,15.266048497218843,9.99
