generation,evaluations,best_fitness,mean_fitness,mean_modules
1,200,15.584336665618132,19.008214521979667,18.27
2,300,15.346640106136302,17.80663742289451,15.1
3,400,14.795829710142188,16.95065069951327,12.71
4,500,14.774868417407584,16.91935316165439,11.61
5,600,14.774868417407584,16.622232599424542,9.58
6,700,14.774868417407584,16.658403124151185,8.63
7,800,14.774868417407584,16.391497202207113,9.0
8,900,14.763976744055029,16.53747007406445,8.33
9,1000,14.763976744055029,16.44727359882603,8.66
10,1100,14.377902338672774,16.479830858982126,8.4
11,1200,14.36397674405503,16.325729473948172,8.71
12,1300,13.822611077089286,16.403939820747734,8.63
13,1400,13.822611077089286,16.486516931624816,8.38
14,1500,13.822611077089286,16.73330074233069,7.18
15,1600,13.822611077089286,16.64890089168011,7.27
16,1700,13.690890230020663,16.406361665636485,7.82
17,1800,13.690890230020663,16.050096706906167,8.76
18,1900,13.690890230020663,15.996838709902734,9.15
19,2000,13.690890230020663,16.209563472371666,8.85
20,2100,13.690890230020663,16.298251010197394,7.82
21,2200,13.597617696340304,16.217657981339094,8.49
22,2300,13.597617696340304,16.4041157878817,7.7
23,2400,13.597617696340304,16.409191020832044,8.46
24,2500,13.597617696340304,16.412061912412955,8.62
25,2600,13.597617696340304,16.2634055414232,8.21
26,2700,13.597617696340304,16.205702637465752,8.77
27,2800,13.597617696340304,16.188779254234408,8.83
28,2900,13.597617696340304,16.386961558709146,8.14
29,3000,13.597617696340304,16.206012525924038,8.39
30,3100,13.597617696340304,16.308233492761424,8.24
31,3200,13.597617696340304,16.32395372518331,8.56
32,3300,13.597617696340304,16.254885460688442,8.59
33,3400,13.597617696340304,15.944623435587735,8.97
34,3500,13.01657508881031,15.728423844575989,9.57
35,3600,13.01657508881031,15.76332996408953,8.86
36,3700,13.01657508881031,15.985978990584526,8.44
37,3800,13.01657508881031,15.743302257863903,8.6
38,3900,13.01657508881031,15.935443842191397,8.71
39,4000,13.01657508881031,15.920991226907102,8.53
40,4100,13.01657508881031,15.88274683955989,8.97
41,4200,13.01657508881031,15.776460458019606,8.89
42,4300,13.008304597359459,15.399745806487644,10.07
43,4400,13.008304597359459,15.603298497424538,9.7
44,4500,13.008304597359459,15.682897441426865,9.86
45,4600,13.008304597359459,15.381683517382095,10.13
46,4700,13.008304597359459,15.670622043700002,10.26
47,4800,13.008304597359459,15.871776143916689,10.26
48,4900,13.008304597359459,15.76459838171239,9.58
49,5000,12.866190378969058,15.713142052333753,9.57
50,5100,12.866190378969058,15.965111994418171,9.3
51,5200,12.866190378969058,15.740265215000775,10.07
52,5300,12.866190378969058,16.0010081151437,9.46
53,5400,12.822497216032183,15.777339440271865,9.56
54,5500,12.822497216032183,15.499711133271763,9.83
55,5600,12.822497216032183,15.370357966408955,10.41
56,5700,12.822497216032183,15.473432622740795,9.95
57,5800,12.822497216032183,15.748732665395607,9.57
58,5900,12.822497216032183,15.990059852471347,9.08
59,6000,12.822497216032183,16.014008790949287,9.11
60,6100,12.822497216032183,15.952914309070518,9.17
61,6200,12.822497216032183,16.00764825557526,9.28
62,6300,12.822497216032183,15.9593660056585,8.82
63,6400,12.822497216032183,15.895722786680789,8.78
64,6500,12.822497216032183,15.880132003390258,8.85
65,6600,12.822497216032183,15.526330072357682,9.4
66,6700,12.757583690279022,15.671950016652277,9.42
67,6800,12.757583690279022,15.538678946273272,10.23
68,6900,12.757583690279022,15.420448938142933,9.91
69,7000,12.757583690279022,15.237547922010922,10.39
70,7100,12.757583690279022,15.358281677772089,10.92
71,7200,12.757583690279022,15.734806807380927,11.02
72,7300,12.757583690279022,15.809903213800105,11.15
73,7400,12.757583690279022,15.820306040113758,10.9
74,7500,12.757583690279022,15.79213332889307,10.71
75,7600,12.757583690279022,15.785267345318692,10.02
76,7700,12.757583690279022,15.950321103835723,9.41
77,7800,12.757583690279022,15.669737244250571,9.92
78,7900,12.757583690279022,15.357859495818811,10.57
79,8000,12.757583690279022,15.351719078331469,9.96
80,8100,12.757583690279022,15.464639912327591,10.06
81,8200,12.757583690279022,15.250650106722334,10.25
82,8300,12.757583690279022,15.408746417524133,9.81
83,8400,12.757583690279022,15.344346433304086,10.69
84,8500,12.757583690279022,15.363786661231183,10.31
85,8600,12.757583690279022,15.537044009005491,10.13
86,8700,12.757583690279022,15.791558244280427,9.39
87,8800,12.757583690279022,15.86064448338425,9.66
88,8900,12.757583690279022,15.836306687561216,9.93
89,9000,12.757583690279022,15.766700824936317,10.17
90,9100,12.757583690279022,16.024647973539366,9.92
91,9200,12.757583690279022,15.724624372123959,9.49
92,9300,12.757583690279022,15.676776648202294,9.87
93,9400,12.757583690279022,15.67889781142656,9.79
94,9500,12.757583690279022,15.968681392799697,9.49
95,9600,12.757583690279022,15.708001925468457,10.13
96,9700,12.757583690279022,15.802740965816543,9.17
97,9800,12.757583690279022,16.093070369567723,8.12
98,9900,12.757583690279022,15.93323479902122,8.63
99,10000,12.757583690279022,15.850301897497337,9.23
100,10100,12.757583690279022,15.862202946193214,9.95
