generation,evaluations,best_fitness,mean_fitness,mean_modules
1,200,15.366190378969058,19.20428683349909,18.31
2,300,15.276575213227444,17.787243542820743,14.81
3,400,14.255294535724685,17.00913349169729,12.41
4,500,13.992838827718412,16.83382214146487,12.06
5,600,13.992838827718412,16.75815374334978,12.27
6,700,13.878404875209021,16.334732144203702,12.68
7,800,13.878404875209021,16.37769527670933,11.59
8,900,13.878404875209021,16.189340593369007,11.23
9,1000,13.878404875209021,16.23465881767538,12.01
10,1100,13.878404875209021,16.447449584736187,10.51
11,1200,13.72474487139159,16.34187352137998,10.34
12,1300,13.72474487139159,16.00369531830557,9.91
13,1400,13.72474487139159,15.95869061730739,9.76
14,1500,13.72474487139159,15.85055129966866,10.09
15,1600,13.72474487139159,15.773773549291398,9.58
16,1700,13.46619037896906,15.856620767060049,9.49
17,1800,13.46619037896906,15.841631997987951,10.55
18,1900,13.46619037896906,15.473407335297814,11.55
19,2000,13.46619037896906,15.427146949488078,11.47
20,2100,13.46619037896906,15.738402800066302,10.48
21,2200,13.46619037896906,15.68056799900866,10.08
22,2300,13.46619037896906,15.85215715695457,9.84
23,2400,13.46619037896906,15.960622973402797,9.69
24,2500,13.430950643030009,15.75957457409842,10.82
25,2600,13.430950643030009,15.744343201098895,10.62
26,2700,13.430950643030009,15.974937796529964,9.87
27,2800,13.430950643030009,16.00546870664121,8.96
28,2900,13.430950643030009,15.934185090052035,8.55
29,3000,13.430950643030009,15.77400214016725,9.13
30,3100,13.430950643030009,15.758957737194175,9.52
31,3200,13.299999999999999,15.832818625189578,9.71
32,3300,13.277032961426901,15.636163264268527,9.89
33,3400,13.256465996625053,15.677733872008291,10.7
34,3500,13.256465996625053,15.820749713289008,9.88
35,3600,13.256465996625053,15.700275952367772,9.78
36,3700,13.256465996625053,15.858417362222658,9.48
37,3800,13.119803902718557,15.704659027746935,9.99
38,3900,13.119803902718557,15.566936609457985,10.2
39,4000,13.119803902718557,15.69933502454512,9.97
40,4100,13.119803902718557,15.735534896207417,9.57
41,4200,13.119803902718557,15.825067634720286,9.43
42,4300,13.119803902718557,15.777278993603975,10.65
43,4400,13.119803902718557,15.653259947969978,10.44
44,4500,13.119803902718557,15.677722698932484,9.71
45,4600,13.119803902718557,15.610953831075824,9.42
46,4700,13.119803902718557,15.616300962295416,9.74
47,4800,13.119803902718557,15.648538452576474,9.66
48,4900,13.119803902718557,15.778063307977732,9.4
49,5000,13.119803902718557,16.02639142515088,8.83
50,5100,13.119803902718557,15.704892308884908,9.84
51,5200,13.119803902718557,15.514927883125624,10.59
52,5300,13.119803902718557,15.598239528486664,10.51
53,5400,13.119803902718557,15.39998674576854,10.82
54,5500,13.119803902718557,15.445151151092576,10.81
55,5600,13.089897948556635,15.381981341275177,10.52
56,5700,12.948683298050513,15.447420714142378,10.52
57,5800,12.948683298050513,15.761162930231217,10.36
58,5900,12.948683298050513,15.846081496497732,10.16
59,6000,12.948683298050513,15.824191244164389,9.75
60,6100,12.948683298050513,15.830119807247332,9.28
61,6200,12.9,15.785485530528412,9.39
62,6300,12.9,16.056816040738266,8.99
63,6400,12.9,15.938616173000637,9.01
64,6500,12.9,15.773628113914793,9.71
65,6600,12.9,15.621755173474142,10.71
66,6700,12.9,15.826735561509478,9.96
67,6800,12.836660026534076,15.866503666245867,9.21
68,6900,12.836660026534076,15.9345573135463,9.47
69,7000,12.834846922834952,15.699286053838954,9.81
70,7100,12.834846922834952,15.656619005151613,10.02
71,7200,12.834846922834952,15.721586031650467,10.32
72,7300,12.834846922834952,15.59586970644499,10.81
73,7400,12.834846922834952,15.597565966680445,11.56
74,7500,12.834846922834952,15.41788407812685,11.21
75,7600,12.834846922834952,15.399142717224297,11.8
76,7700,12.834846922834952,15.560230246221012,12.02
77,7800,12.834846922834952,15.376785198418238,12.37
78,7900,12.834846922834952,15.516066115104032,11.71
79,8000,12.632455532033676,15.339316460689849,11.74
80,8100,12.632455532033676,15.319280042421383,12.05
81,8200,12.632455532033676,15.392309719726104,11.04
82,8300,12.632455532033676,15.562092510861254,10.28
83,8400,12.632455532033676,15.6066644336281,9.83
84,8500,12.632455532033676,15.548841455058177,9.8
85,8600,12.632455532033676,15.408395085635803,9.72
86,8700,12.632455532033676,15.531778420449168,9.53
87,8800,12.632455532033676,15.755626527419121,9.54
88,8900,12.547722557505166,15.439229210487017,10.35
89,9000,12.547722557505166,15.426055982160872,11.0
90,9100,12.547722557505166,15.294681437683018,11.91
91,9200,12.547722557505166,15.636226792462113,10.64
92,9300,12.547722557505166,15.732145053663478,10.35
93,9400,12.547722557505166,15.759928717138475,10.66
94,9500,12.547722557505166,16.101510399485672,9.52
95,9600,12.547722557505166,16.07249863564701,9.14
96,9700,12.547722557505166,15.927292943268702,9.33
97,9800,12.547722557505166,16.029550953301385,9.34
98,9900,12.547722557505166,15.657306248996463,10.7
99,10000,12.547722557505166,15.455324386485042,10.67
100,10100,12.547722557505166,15.444388929363999,10.68
