generation,evaluations,best_fitness,mean_fitness,mean_modules
1,200,15.476819745345026,19.770308405214806,18.02
2,300,14.780350850198277,18.028495560553143,12.73
3,400,14.780350850198277,17.741800293297175,9.56
4,500,14.307878402833891,17.032724557660604,9.18
5,600,14.232050807568877,16.515902886853226,9.36
6,700,14.232050807568877,16.423569255123386,8.77
7,800,13.992838827718412,16.135673843117807,9.82
8,900,13.992838827718412,16.167492434982332,9.25
9,1000,13.992838827718412,16.301287102003997,8.98
10,1100,13.992838827718412,16.1009213746288,9.14
11,1200,13.992838827718412,15.833412831057565,9.53
12,1300,13.992838827718412,16.032111360608525,9.69
13,1400,13.992838827718412,16.089560104202498,9.03
14,1500,13.992838827718412,15.948538291865972,9.27
15,1600,13.992838827718412,15.767320142766982,9.34
16,1700,13.992838827718412,15.815183678489927,9.93
17,1800,13.992838827718412,15.909774078416993,9.41
18,1900,13.992838827718412,15.7928740106011,9.69
19,2000,13.992838827718412,15.845913356773895,9.35
20,2100,13.992838827718412,15.997045030166134,9.5
21,2200,13.992838827718412,15.944174605553307,8.7
22,2300,13.992838827718412,16.1144744446048,8.29
23,2400,13.992838827718412,15.990438341137121,9.13
24,2500,13.992838827718412,15.974041885582103,9.49
25,2600,13.9,15.999747824525432,10.09
26,2700,13.9,15.996144152166787,10.83
27,2800,13.9,16.057849827669965,10.16
28,2900,13.9,15.928123436652276,10.18
29,3000,13.70332963783729,15.937846987564887,9.76
30,3100,13.70332963783729,15.985245553072254,9.16
31,3200,13.70332963783729,15.960657305921629,10.11
32,3300,13.70332963783729,15.84306643730851,10.31
33,3400,13.70332963783729,16.02019507253963,10.37
34,3500,13.70332963783729,15.932521020911931,10.9
35,3600,13.70332963783729,15.989096357194798,9.8
36,3700,13.70332963783729,16.11951127870023,8.93
37,3800,13.70332963783729,15.703133273039976,10.13
38,3900,13.70332963783729,15.802832784771581,9.58
39,4000,13.70332963783729,15.832190837959647,8.99
40,4100,13.70332963783729,15.866993596095053,9.07
41,4200,13.70332963783729,15.840535299182154,9.48
42,4300,13.526649916142159,15.779525512211194,9.91
43,4400,13.508304597359459,15.782606933820889,9.81
44,4500,13.508304597359459,15.7436126240698,9.79
45,4600,13.508304597359459,15.867095082067422,10.07
46,4700,13.508304597359459,15.94811034797251,10.53
47,4800,13.508304597359459,15.805306608549975,10.32
48,4900,13.508304597359459,15.710835906128487,10.58
49,5000,13.508304597359459,15.759747051443789,11.52
50,5100,13.508304597359459,15.676731393362429,11.98
51,5200,13.508304597359459,15.90398752044676,10.83
52,5300,13.508304597359459,15.836454809296646,11.13
53,5400,13.460232526704262,15.734060717263114,11.77
54,5500,13.460232526704262,15.679833134310481,10.8
55,5600,13.460232526704262,15.626405412130524,11.14
56,5700,13.460232526704262,15.804082868341386,10.15
57,5800,13.460232526704262,15.967441047639431,10.27
58,5900,13.460232526704262,15.914370337989023,10.1
59,6000,13.460232526704262,15.682280356994127,10.68
60,6100,13.460232526704262,15.662661074104605,10.31
61,6200,13.460232526704262,15.751872315508372,10.25
62,6300,13.460232526704262,15.57753486489659,11.71
63,6400,13.460232526704262,15.790902432059168,10.99
64,6500,13.460232526704262,15.829515458546014,10.49
65,6600,13.460232526704262,16.03841087566879,9.73
66,6700,13.460232526704262,16.142437894368282,9.14
67,6800,13.460232526704262,15.860743539698785,9.1
68,6900,13.460232526704262,15.747824289407546,9.21
69,7000,13.460232526704262,15.922903346744166,9.28
70,7100,13.460232526704262,15.86818703819748,10.25
71,7200,13.460232526704262,15.719284684968365,10.84
72,7300,13.460232526704262,15.794083975587204,10.27
73,7400,13.460232526704262,16.153889944208302,8.7
74,7500,13.322497216032183,15.792215114951366,10.36
75,7600,13.322497216032183,15.636639793761091,10.96
76,7700,13.322497216032183,15.783592274976648,10.93
77,7800,13.322497216032183,15.950230536988393,11.5
78,7900,13.322497216032183,15.872377467974472,11.38
79,8000,13.322497216032183,15.746889560598333,10.2
80,8100,13.322497216032183,15.42953532346182,10.96
81,8200,13.322497216032183,15.850500775580036,10.53
82,8300,13.322497216032183,15.823575261459059,10.3
83,8400,13.322497216032183,15.953573255018647,10.15
84,8500,13.322497216032183,16.09994614821106,8.65
85,8600,13.322497216032183,15.962337532717632,9.39
86,8700,13.322497216032183,15.957052712821385,8.97
87,8800,13.322497216032183,16.177291954262397,8.54
88,8900,13.277032961426901,16.159073817077726,8.91
89,9000,13.277032961426901,16.10820576308527,9.55
90,9100,13.277032961426901,15.808389609427607,9.86
91,9200,13.277032961426901,15.786094912053565,9.68
92,9300,13.277032961426901,15.757593976947781,10.19
93,9400,13.277032961426901,15.625524598643871,11.12
94,9500,13.277032961426901,15.528358680905583,11.82
95,9600,13.277032961426901,15.762145301032579,10.96
96,9700,13.277032961426901,15.684906014058935,10.36
97,9800,13.277032961426901,15.738088726502195,10.33
98,9900,13.277032961426901,15.618195680404272,11.0
99,10000,13.277032961426901,15.630085315124179,10.76
100,10100,13.277032961426901,15.543678903483105,11.32
