generation,evaluations,mean_parent_fitness
1,100,20.522827467880848
2,200,19.09120558689687
3,300,18.165496844199932
4,400,17.844228204979466
5,500,16.842335822570554
6,600,16.4732944372755
7,700,16.247244663045883
8,800,16.20860510556131
9,900,16.244055882778987
10,1000,16.303930388037426
11,1100,16.356074679754308
12,1200,16.11418497481456
13,1300,15.981041172729016
14,1400,15.992212602424399
15,1500,16.119299583269203
16,1600,15.951422604100747
17,1700,15.926827078254814
18,1800,15.78762046240291
19,1900,15.683547854803914
20,2000,15.782502235912688
21,2100,15.667844288590317
22,2200,15.400989035185432
23,2300,15.23806058164563
24,2400,15.127193943636602
25,2500,14.853587153653711
26,2600,14.930589102341937
27,2700,15.131682225874053
28,2800,15.197076750756583
29,2900,15.138259628812884
30,3000,14.962843999809772
31,3100,15.204742607870662
32,3200,14.928493698367493
33,3300,14.849415800066087
34,3400,15.102997237243756
35,3500,14.830177895553655
36,3600,14.890309859759594
37,3700,14.823220450663559
38,3800,15.136980684820509
39,3900,15.43633810884597
40,4000,15.445000925765186
41,4100,15.243660135675551
42,4200,15.377875292608985
43,4300,14.767621351822873
44,4400,14.372079153112802
45,4500,14.43680794403156
46,4600,14.77339619304945
47,4700,14.617905189190562
48,4800,14.429117223973668
49,4900,14.66661162333572
50,5000,14.893904172906653
51,5100,14.765982481506535
52,5200,14.669705695769135
53,5300,14.704124926712126
54,5400,14.760589394119057
55,5500,15.214035020201681
56,5600,14.949730917269557
57,5700,14.753085061777327
58,5800,14.515960096537976
59,5900,15.042429710369698
60,6000,14.678169587720026
61,6100,14.75037789649582
62,6200,14.375944079741277
63,6300,14.550614068621925
64,6400,14.255587112879017
65,6500,14.536226569038513
66,6600,14.374055356547121
67,6700,14.84669141025781
68,6800,14.849547400678464
69,6900,14.577605368619254
70,7000,14.778981961645272
71,7100,14.751016725035678
72,7200,14.608388869725351
73,7300,14.556112837065541
74,7400,14.764143281969396
75,7500,14.425111625133024
76,7600,14.70288759818946
77,7700,14.614532145822485
78,7800,14.438712599428452
79,7900,14.80999483142159
80,8000,14.992097531242084
81,8100,14.905561111540617
82,8200,15.043460068922268
83,8300,14.882235688276888
84,8400,14.863265533894568
85,8500,14.732837340946887
86,8600,14.483018780210958
87,8700,14.583890105332639
88,8800,14.796705355362217
89,8900,14.365713553792826
90,9000,14.711149673304453
91,9100,14.330642012111307
92,9200,14.345641447344601
93,9300,14.28612344829298
94,9400,14.522240986153639
95,9500,14.653374906605587
96,9600,14.484225427475584
97,9700,14.841072317728273
98,9800,14.57938316280023
99,9900,14.482893098650644
100,10000,14.146067844634072
